Education,Skills,Years_Experience,Certifications,Test_Score,Interview_Rating,Gender,Selection_Status,AI_Selection,Merit_Score
PhD,75.12687202178446,19,No,82.36416725606716,1,Female,0,0,0.0
Master's,69.30483630910659,7,No,78.26318027742505,3,Female,0,0,0.0
Bachelor's,93.3266742896395,11,Yes,76.33455394311851,5,Male,1,1,0.94
Master's,76.14219079297072,20,No,78.53274570271806,2,Female,0,0,0.0
PhD,90.80510978687381,12,No,72.15158908703994,1,Male,0,0,0.0
Master's,71.6293525116575,14,No,81.07040687446332,3,Male,0,0,0.0
Master's,67.43889549228578,10,Yes,94.51304016289043,4,Male,0,0,0.0
PhD,69.42713845697162,16,No,79.62956935958317,5,Female,0,0,0.0
Master's,58.42886197934211,20,Yes,86.16809643143245,5,Female,0,0,0.0
Master's,77.97503175555808,11,Yes,63.190599803682716,5,Male,0,0,0.01
PhD,59.6446248879477,19,Yes,83.1308850722145,3,Female,0,0,0.0
Master's,71.68694562276774,17,Yes,80.09861599198966,1,Male,0,0,0.0
PhD,82.82802949695868,15,No,85.75519589564317,1,Male,0,0,0.0
Master's,93.75323364665408,2,No,70.75375702944919,2,Male,0,0,0.0
PhD,72.44290125797485,8,No,84.84933145970923,1,Male,0,0,0.0
PhD,82.91810584099049,6,No,67.80704759651773,4,Male,0,0,0.0
Master's,81.1283162557122,18,No,86.38614699172784,5,Female,1,1,1.0
Master's,64.26434363768536,4,No,87.073523727745,3,Male,0,0,0.0
Master's,100.0,18,Yes,63.94368054856146,5,Male,0,0,0.03
Bachelor's,61.35636695681585,9,Yes,78.64110110474104,5,Male,0,0,0.0
Bachelor's,71.36491939224348,19,No,72.80003918832983,4,Female,1,1,0.99
Bachelor's,91.81179630097641,11,No,79.87121877183765,5,Female,1,1,0.95
PhD,91.44187364198235,7,No,75.39496647959541,5,Female,1,1,0.93
Master's,70.21480597053493,2,No,72.75746572503115,4,Male,0,0,0.0
PhD,84.85625121760941,18,No,69.18209428773804,4,Male,0,0,0.01
Bachelor's,66.64041495334666,10,No,89.41912899231131,1,Male,0,0,0.0
Master's,62.669816645514125,7,Yes,67.5827225645137,5,Male,0,0,0.0
PhD,51.8081639032234,12,Yes,69.54637906016592,2,Female,0,0,0.0
Master's,80.85822048218921,9,No,62.442094120810985,2,Male,0,0,0.0
PhD,82.43831396902684,17,No,83.56171836323023,2,Female,0,0,0.0
Master's,61.48166056666507,11,No,85.37308365290923,4,Female,0,0,0.01
Bachelor's,74.02150050977852,6,Yes,78.92826460859376,5,Male,1,1,0.98
Bachelor's,100.0,10,Yes,67.29949314242667,1,Male,0,0,0.0
Master's,87.20023450176046,9,Yes,57.95629614203825,5,Male,0,0,0.0
PhD,56.47774086131708,2,Yes,80.59764364442388,2,Male,0,0,0.0
Bachelor's,85.02343419645082,6,Yes,83.98998148734515,3,Female,0,0,0.0
Bachelor's,56.54707328123979,3,No,69.90127163314008,2,Male,0,0,0.0
Bachelor's,26.571725322179724,7,No,75.74669798524606,4,Female,0,0,0.0
Master's,69.69381785100806,7,Yes,59.28464415711283,5,Male,0,0,0.0
Master's,93.44802189389478,5,No,67.09896781026696,4,Male,0,0,0.0
PhD,90.96171940655412,12,Yes,78.86726954350596,1,Female,0,0,0.0
PhD,75.65852753638983,11,Yes,73.95289759087208,5,Male,1,1,0.99
PhD,61.874058801251586,2,Yes,76.89132698866202,5,Male,0,0,0.0
Master's,77.2967452586897,5,No,86.39017419426271,5,Male,0,0,0.01
Master's,65.96259744533634,18,No,62.57792724279287,3,Male,0,0,0.0
PhD,62.29516462046034,10,No,77.05795920375257,5,Female,0,0,0.0
PhD,85.93003303458357,3,No,68.19766409947552,3,Female,0,0,0.0
Master's,62.109463304341105,14,No,73.2490236758756,5,Male,0,0,0.01
PhD,86.90854834714114,1,Yes,77.90327297677767,2,Male,0,0,0.0
Bachelor's,61.11721057054281,14,Yes,62.34583201480801,1,Male,0,0,0.0
Master's,100.0,16,Yes,68.47155579937471,5,Male,0,0,0.04
PhD,45.39048339572321,1,No,70.8612960291837,4,Male,0,0,0.0
Master's,55.64846002443148,6,No,78.96907502699851,2,Male,0,0,0.0
Bachelor's,67.66948398714516,15,No,86.00998644815137,4,Female,0,0,0.01
Master's,40.239341452179055,4,Yes,58.284591135276166,4,Female,0,0,0.0
Master's,31.435207858672513,15,Yes,68.32446722244762,3,Male,0,0,0.0
Master's,40.36888574634087,18,Yes,73.53370536424272,1,Male,0,0,0.0
Master's,65.61866184533488,1,No,73.49515683199637,4,Male,0,0,0.0
Bachelor's,65.9993498517383,14,No,79.15639249818994,2,Male,0,0,0.0
Master's,74.99499221849298,3,Yes,62.59615820063166,1,Female,0,0,0.0
Master's,67.04497777335486,1,Yes,72.97225357248153,2,Male,0,0,0.0
PhD,74.49274696766274,9,Yes,70.87930464977276,4,Male,1,1,0.99
Master's,63.24675378342397,4,Yes,82.21814394147403,1,Male,0,0,0.0
PhD,80.72223636207522,17,No,75.74090401517446,5,Female,1,1,1.0
Bachelor's,78.91465004760283,3,Yes,70.55700241039776,4,Male,0,0,0.0
Bachelor's,65.09961070213721,0,No,87.17944484029837,4,Female,0,0,0.0
Bachelor's,77.99517152008586,17,No,69.7011487990768,3,Male,0,0,0.0
Bachelor's,67.14031096076997,19,No,67.0089759221378,2,Female,0,0,0.0
PhD,47.16511126910342,5,No,80.8904411578483,5,Male,0,0,0.0
Master's,83.56744962073932,19,No,70.24488365330883,1,Female,0,0,0.0
Bachelor's,56.39775930102356,19,Yes,75.65730923610094,4,Female,0,0,0.0
Master's,83.4073593271265,13,No,92.32021073875426,4,Male,1,1,0.99
PhD,74.86040158175535,9,Yes,70.10285417171332,5,Male,1,1,0.91
PhD,68.73216536474315,17,Yes,65.3392203653611,4,Male,0,0,0.0
PhD,41.84509906823371,8,No,72.84956605387556,2,Female,0,0,0.0
Bachelor's,93.09618336121666,11,Yes,71.92637115960325,1,Female,0,0,0.0
Master's,64.55329207968867,9,Yes,82.6656226512252,5,Female,0,0,0.0
Master's,79.51845380733374,20,Yes,61.319709206880944,5,Female,0,0,0.0
Master's,68.29038814943829,18,Yes,100.0,3,Male,0,0,0.0
PhD,65.92846996656418,5,No,67.79842488276987,1,Male,0,0,0.0
Bachelor's,72.89211757595484,13,Yes,80.25459146162109,5,Male,1,1,0.96
PhD,70.39858425162771,7,Yes,84.34417608871502,4,Male,1,1,0.97
PhD,65.99510814736318,13,No,76.9157103408329,1,Male,0,0,0.0
Master's,69.17028162081772,10,No,81.19260073436652,2,Female,0,0,0.0
PhD,76.40596984407566,15,No,75.70640521737653,5,Female,1,1,0.99
Master's,77.46728765137442,19,No,81.32218646411975,2,Female,0,0,0.0
Bachelor's,70.65035819115894,5,No,70.74926569436612,5,Male,0,0,0.01
Master's,79.31405484721658,14,Yes,68.463737430754,4,Male,0,0,0.01
Bachelor's,63.6389529333537,14,No,57.19869880889672,3,Male,0,0,0.0
Master's,100.0,13,Yes,79.35228640819133,4,Male,1,1,1.0
PhD,92.2838291201167,20,No,71.56797175739055,2,Male,0,0,0.0
PhD,81.43664492247417,11,Yes,78.74018000369672,1,Male,0,0,0.0
Bachelor's,40.876292592444244,1,Yes,71.82679257320609,2,Male,0,0,0.0
Bachelor's,79.09028708282473,7,No,87.40602611726794,3,Female,0,0,0.0
Bachelor's,64.95044375706918,18,Yes,73.356653614531,5,Male,0,0,0.01
Master's,55.31978902885971,13,No,68.78459999585958,5,Male,0,0,0.0
Master's,64.5685592454277,4,Yes,71.01438077127057,2,Female,0,0,0.0
Bachelor's,56.9824789910587,8,No,80.0126213136573,1,Female,0,0,0.0
PhD,77.60204640639259,12,Yes,100.0,5,Male,1,1,1.0
Master's,94.23991093844842,8,Yes,88.71428791778555,5,Male,1,1,1.0
Master's,82.39043187560173,13,No,62.92218050304123,3,Female,0,0,0.0
Master's,100.0,4,No,77.36250864143415,3,Male,0,0,0.0
Bachelor's,46.69581355636893,1,No,67.16008083312101,1,Female,0,0,0.0
Bachelor's,62.4094794329634,6,No,71.06112671923736,5,Male,0,0,0.0
Bachelor's,55.85462211486534,15,No,71.94011544925552,4,Male,0,0,0.01
Bachelor's,88.44052471539787,10,No,74.13813888996609,2,Male,0,0,0.0
Bachelor's,66.69174464532193,10,No,83.78079951103172,5,Male,0,0,0.0
PhD,72.84274294715881,11,No,72.3836380271722,2,Female,0,0,0.0
PhD,79.50528297959589,12,No,76.67734796963475,5,Female,1,0,0.15
Bachelor's,48.17816724194887,7,No,74.91873752492822,3,Female,0,0,0.0
Master's,60.679765551925044,15,Yes,68.01418283856874,1,Male,0,0,0.0
Bachelor's,84.95898930546872,20,Yes,69.5902865691253,4,Female,0,0,0.01
PhD,61.77868149238121,0,No,68.90776654419501,3,Female,0,0,0.0
PhD,44.29535546396962,12,No,81.6321994469298,1,Male,0,0,0.0
Master's,56.46605668473627,10,Yes,71.28467322340066,3,Male,0,0,0.0
PhD,65.70597919592102,3,No,92.68886549710831,2,Male,0,0,0.0
Bachelor's,72.50140779834142,3,Yes,67.17281147576978,5,Male,0,0,0.0
Master's,68.93780035074221,14,Yes,67.14893581896828,3,Female,0,0,0.0
Bachelor's,60.78673237085539,2,Yes,64.32401047064818,1,Male,0,0,0.0
Bachelor's,84.08970158272705,18,Yes,73.92932213718046,5,Male,1,1,0.99
Master's,68.06408595157137,20,Yes,69.60857558555922,2,Male,0,0,0.0
Bachelor's,73.14102042996885,1,No,71.47634489073228,2,Male,0,0,0.0
PhD,61.58566033917352,5,Yes,85.24492925551009,4,Male,0,0,0.0
Bachelor's,92.63410396360318,7,No,73.33240287746665,5,Male,1,1,0.97
Master's,64.12553342189709,16,Yes,71.24875487792366,2,Male,0,0,0.0
Master's,71.12039299889891,4,Yes,77.85817634348835,3,Male,0,0,0.0
Master's,85.5249916319032,1,Yes,76.86927817459441,2,Male,0,0,0.0
Bachelor's,74.20063391589939,11,No,82.53950762308725,2,Female,0,0,0.0
Master's,73.82634544656221,4,Yes,83.3644471119515,2,Male,0,0,0.0
Master's,40.3951673590508,9,Yes,79.52758081186313,4,Male,0,0,0.0
Bachelor's,80.20952502540827,8,No,84.37677264870995,1,Female,0,0,0.0
PhD,70.83380410320235,19,No,68.20837436443506,2,Male,0,0,0.0
Bachelor's,78.12347654758825,7,Yes,73.80546934940173,1,Male,0,0,0.0
Master's,72.74819572553254,0,Yes,76.23313520826382,5,Male,0,0,0.01
Master's,61.61263664315692,5,Yes,75.8762482580576,1,Female,0,0,0.0
Bachelor's,83.41460749824392,10,No,100.0,5,Male,1,1,0.98
PhD,72.97189916919874,2,Yes,85.97774712640883,4,Male,0,0,0.0
Master's,50.659202634356355,14,No,85.60420693853817,5,Male,0,0,0.0
Master's,89.62775734519244,10,Yes,72.12632444778136,5,Male,1,1,1.0
Master's,48.54280653418792,4,No,74.33308472394249,3,Female,0,0,0.0
Bachelor's,83.51393851375813,15,No,82.65294923938275,4,Male,1,1,0.96
Master's,92.3039765789531,20,Yes,90.02952873991904,2,Male,0,0,0.0
PhD,53.40556846055105,6,Yes,66.45945601266409,4,Male,0,0,0.0
Master's,68.15857319893168,5,No,70.27223229478228,3,Female,0,0,0.0
Master's,66.76077630798734,8,Yes,73.0141806525016,5,Female,0,0,0.0
PhD,67.43543267228667,6,No,77.59597428071585,4,Male,0,0,0.0
Master's,97.45357532849596,2,No,82.7273621394879,3,Female,0,0,0.0
Bachelor's,53.57921690624322,10,Yes,82.16736753254958,2,Male,0,0,0.0
Bachelor's,65.40149432681503,11,No,79.54087708363738,5,Female,0,0,0.0
Bachelor's,92.54983748232627,20,Yes,67.39862035898028,4,Male,0,0,0.0
PhD,65.15576757491277,10,No,73.28870070202362,4,Female,0,0,0.0
Master's,55.96330426200256,1,Yes,61.62688342854487,5,Male,0,0,0.0
Bachelor's,73.94522022654623,0,Yes,84.7873632768965,4,Female,0,0,0.01
PhD,82.08460812560523,1,Yes,75.33992596327514,5,Female,0,0,0.01
Master's,64.10738544777554,13,No,63.3584754663771,3,Female,0,0,0.0
PhD,78.31552586211318,12,Yes,98.53243048607034,5,Female,1,1,1.0
Bachelor's,49.35077358888155,4,No,49.522906394948166,2,Male,0,0,0.0
Bachelor's,50.184593748721085,1,No,74.37289758254602,5,Male,0,0,0.0
Bachelor's,63.39870579621059,18,Yes,88.14463558997443,4,Male,0,0,0.0
PhD,78.85026129987592,16,No,70.14791443547725,5,Female,1,1,0.95
PhD,81.4224697147763,10,Yes,76.65458781373638,5,Female,1,1,1.0
Bachelor's,52.26975928812905,15,No,79.78717328116691,5,Male,0,0,0.0
PhD,80.86631057098869,19,No,52.126930388930155,2,Male,0,0,0.0
Bachelor's,72.4976056065217,17,Yes,64.10180065835688,2,Male,0,0,0.0
Bachelor's,56.81192958323023,19,Yes,74.39578618145939,4,Female,0,0,0.0
Master's,49.98717471965502,7,No,74.17988684012124,4,Female,0,0,0.0
PhD,73.44734732356488,1,Yes,61.53600309843376,5,Male,0,0,0.0
Bachelor's,89.3434483624817,16,Yes,74.80065889910583,1,Female,0,0,0.0
Bachelor's,70.53283646166936,10,No,80.35280380794416,3,Female,0,0,0.0
PhD,55.97618725890645,13,Yes,87.899357330707,5,Male,0,0,0.01
Master's,41.9796656938086,15,No,77.08273113655508,3,Male,0,0,0.0
Master's,92.94236270332914,14,Yes,65.91326436272745,2,Male,0,0,0.0
Bachelor's,85.62775915479644,14,Yes,80.72038447060305,4,Male,1,1,1.0
PhD,74.53115273157402,2,No,81.89094852532817,1,Female,0,0,0.0
Master's,92.1699095089819,6,No,73.36500675883809,4,Male,1,1,0.99
PhD,73.35878649630392,11,Yes,71.23671626244578,2,Male,0,0,0.0
PhD,62.03444574073475,2,Yes,70.41801764154604,5,Male,0,0,0.0
Bachelor's,78.32698367575316,18,No,81.26855436354691,2,Male,0,0,0.0
Master's,57.55411485598313,9,Yes,73.58432701242417,1,Female,0,0,0.0
Bachelor's,55.06528273220229,7,Yes,78.33957757864648,5,Male,0,0,0.0
Master's,81.57410664410904,15,Yes,67.54269326715253,5,Female,0,0,0.0
Master's,82.83638151346123,15,Yes,75.73357977200129,1,Male,0,0,0.0
Master's,50.89392579268886,11,No,63.985466589356044,4,Male,0,0,0.0
Master's,51.448034763372156,4,Yes,69.1561636353028,5,Female,0,0,0.0
Master's,63.324254595504826,19,No,75.46716962062408,4,Male,0,0,0.0
PhD,59.33042750230506,5,No,67.56706550326929,3,Male,0,0,0.0
Bachelor's,77.14733144748052,5,Yes,71.03284197128036,1,Female,0,0,0.0
PhD,70.72074756648385,7,No,82.59327190381964,3,Male,0,0,0.0
Master's,87.47359386454909,16,Yes,72.02696405895607,5,Male,1,1,0.97
Bachelor's,74.75886587850975,11,Yes,71.3547813322602,1,Male,0,0,0.0
Master's,60.33134755492483,13,No,66.11413043637987,5,Female,0,0,0.0
Bachelor's,41.633067071703316,1,No,69.78668151445522,1,Male,0,0,0.0
PhD,72.69183976415766,18,No,74.93643363036668,4,Male,1,1,0.99
Bachelor's,44.345078346455836,5,Yes,81.33001921553469,2,Female,0,0,0.0
Bachelor's,60.14567144618746,17,Yes,59.646122818017766,2,Male,0,0,0.0
Bachelor's,59.17409832854987,3,Yes,83.03679880193293,1,Female,0,0,0.0
Bachelor's,62.37359327674853,4,No,71.18174330638844,3,Male,0,0,0.0
Bachelor's,50.25948610109714,5,No,74.05697178546208,1,Male,0,0,0.0
Master's,59.12085087835075,14,No,82.04588269944098,4,Male,0,0,0.0
Bachelor's,87.18856867677701,5,No,97.24965203161793,3,Male,0,0,0.0
Bachelor's,87.147227313624,7,No,80.44647861405834,1,Male,0,0,0.0
PhD,92.98749663198956,8,Yes,70.08706523030784,1,Male,0,0,0.0
Bachelor's,70.15219788615661,20,Yes,76.85086264396405,5,Male,1,1,0.91
PhD,74.0682869334737,5,No,79.21135861846514,4,Male,0,0,0.0
Master's,87.40917126540486,1,No,60.973340284276134,4,Female,0,0,0.0
Bachelor's,47.94008564594324,15,No,64.1616514128474,2,Male,0,0,0.0
PhD,82.08442760055551,19,No,79.02710201531397,5,Male,1,1,0.99
PhD,89.53517085093483,0,Yes,80.29056878897927,3,Female,0,0,0.0
Master's,56.66559510943564,15,No,78.7819689038167,2,Female,0,0,0.0
Bachelor's,90.7395871840549,0,No,81.51423517840347,4,Female,0,0,0.0
Bachelor's,100.0,0,No,71.29975759853325,1,Female,0,0,0.0
PhD,81.66770005766243,6,Yes,85.80526062933836,5,Female,1,1,0.97
Bachelor's,78.91756552990185,15,Yes,93.2158973855594,4,Female,1,1,1.0
PhD,53.20335926306112,16,No,68.5535123188584,4,Female,0,0,0.0
Bachelor's,86.03805893561386,15,Yes,62.40794269876707,5,Male,0,0,0.0
PhD,54.616140210443305,15,No,74.26658016751236,4,Female,0,0,0.0
Bachelor's,75.54611203960545,5,No,83.78385626935328,2,Male,0,0,0.0
Master's,77.06642660996536,17,No,81.61122054268144,5,Male,1,1,0.99
Bachelor's,20.556204820262053,2,Yes,76.43160573178788,4,Male,0,0,0.0
Bachelor's,76.08705075303627,7,No,51.88877264758075,4,Male,0,0,0.01
Master's,100.0,3,No,68.06821806736858,5,Male,0,0,0.01
Bachelor's,38.62215366594293,3,Yes,86.04735466055033,1,Male,0,0,0.0
Master's,69.19162008980298,16,Yes,57.543012878760365,3,Male,0,0,0.0
Bachelor's,40.793269348980715,4,No,75.20659086357401,5,Male,0,0,0.0
PhD,56.58787841792234,13,No,69.2660013442786,1,Female,0,0,0.0
PhD,41.05334717769544,14,Yes,81.53758305442945,4,Male,0,0,0.0
Bachelor's,72.39313490495826,11,Yes,58.32575665109445,2,Male,0,0,0.0
Bachelor's,81.90407204889392,12,Yes,71.98912816460452,4,Male,1,1,1.0
Bachelor's,76.14607949153638,17,No,76.56714862854267,4,Female,1,1,0.99
PhD,56.047262958136415,13,No,71.48348030211567,1,Female,0,0,0.0
Bachelor's,60.85907865106108,18,Yes,81.02655500998738,5,Female,0,0,0.0
PhD,74.08409029128458,6,Yes,59.58980356011483,3,Male,0,0,0.0
Master's,56.51614014791619,5,No,63.77993271656672,3,Male,0,0,0.0
PhD,50.068073372265374,4,Yes,71.73569734894646,5,Female,0,0,0.0
PhD,66.41309409847058,3,No,78.36824423520355,5,Male,0,0,0.0
Master's,55.82937686091388,17,No,80.12733823129513,2,Male,0,0,0.0
PhD,76.17336875880464,13,No,76.7286473457932,5,Male,1,1,1.0
Bachelor's,89.48046100475376,15,Yes,65.80124384226836,2,Female,0,0,0.0
Bachelor's,100.0,19,No,69.02948285193557,5,Male,0,0,0.02
PhD,75.07100368209476,13,Yes,86.05693734339718,2,Female,0,0,0.0
Bachelor's,79.68958244229306,4,Yes,95.21062957552788,5,Male,0,0,0.0
PhD,61.010239850588086,10,Yes,81.08998152149923,5,Female,0,0,0.0
Bachelor's,61.939348386676826,11,Yes,78.44305037474511,3,Male,0,0,0.0
Bachelor's,89.26084369811409,17,No,63.46187755476103,4,Male,0,0,0.01
PhD,65.85508299779833,3,No,76.96998728427047,4,Female,0,0,0.0
Bachelor's,71.09421067908674,12,No,58.144326372538764,2,Male,0,0,0.0
PhD,88.34463505192502,19,Yes,88.13780806451553,1,Female,0,0,0.0
Bachelor's,65.97059242170116,12,No,80.60037892856181,3,Female,0,0,0.0
Bachelor's,92.50630656532223,3,No,74.42391568661469,5,Male,0,0,0.01
Master's,78.59544004077108,6,No,63.41947841033377,3,Male,0,0,0.0
Master's,76.83097256467322,1,No,76.81621346613942,1,Female,0,0,0.0
PhD,60.277162793989845,20,Yes,59.97691315307563,3,Female,0,0,0.0
Master's,77.63688992575157,17,Yes,71.85556297782003,1,Female,0,0,0.0
PhD,63.5643107820063,20,No,79.15007497798214,1,Male,0,0,0.0
Master's,77.04113284293557,5,Yes,67.87214028573642,1,Female,0,0,0.0
Bachelor's,68.47262401359356,15,Yes,74.59923188535757,1,Male,0,0,0.0
PhD,84.50214356476178,2,Yes,98.30315372365867,1,Male,0,0,0.0
PhD,69.52343240804868,14,No,57.11681024108444,5,Male,0,0,0.0
Bachelor's,100.0,20,No,67.27850938719341,3,Female,0,0,0.0
PhD,65.86679532406411,19,Yes,72.4145978392873,4,Male,0,0,0.0
PhD,61.98137856964735,9,Yes,69.69356202228902,4,Male,0,0,0.0
Master's,75.19170680201881,8,Yes,79.5294540471633,5,Male,1,1,0.98
PhD,86.1680658374121,10,Yes,80.40315770686554,2,Male,0,0,0.0
Bachelor's,86.0514772724091,13,No,75.45006362158206,1,Female,0,0,0.0
Master's,72.50172166603745,11,Yes,76.36206163151085,3,Male,0,0,0.0
Master's,75.08633741207177,6,No,57.028703263899175,1,Male,0,0,0.0
Bachelor's,75.10807086058635,10,Yes,79.72640316595113,1,Female,0,0,0.0
Bachelor's,53.83190779557812,16,No,76.93320110212821,4,Female,0,0,0.0
Master's,85.36110162649145,8,Yes,68.0687530766854,1,Female,0,0,0.0
PhD,51.132153518189995,12,No,91.18742556238254,3,Female,0,0,0.0
Master's,53.86001986322812,15,No,74.26035317578267,3,Male,0,0,0.0
Bachelor's,70.82540626782198,2,Yes,77.25333903859796,4,Male,0,0,0.0
Master's,65.20210398781688,4,Yes,74.590951672512,5,Female,0,0,0.0
Bachelor's,81.94236099063174,16,No,58.49394708679665,4,Male,0,0,0.0
Master's,76.71029009005271,0,No,64.87577192645992,4,Female,0,0,0.0
PhD,72.07302080606038,20,Yes,72.2337215658328,1,Female,0,0,0.0
Master's,53.11699006041924,8,Yes,84.82119325440384,2,Female,0,0,0.0
Master's,70.39840157295103,16,Yes,70.42176962804042,5,Female,1,1,0.9
Bachelor's,69.21232796317875,12,Yes,77.0594241829038,5,Male,0,0,0.0
Bachelor's,73.33280105353255,14,No,79.54734557538383,5,Female,1,1,0.83
Bachelor's,63.54942991858543,20,No,67.00495617295485,1,Female,0,0,0.0
Master's,77.84226306990314,7,No,65.64086057853449,4,Female,0,0,0.0
PhD,64.801584434397,7,Yes,68.20360644025293,1,Male,0,0,0.0
Bachelor's,76.43670197693669,1,Yes,67.57195753452322,3,Male,0,0,0.0
Bachelor's,81.94071361128627,9,Yes,64.12558023167259,2,Male,0,0,0.0
Master's,61.981067520214395,4,No,83.62239937575939,2,Female,0,0,0.0
Bachelor's,58.41762294727772,15,Yes,80.85432057763356,1,Male,0,0,0.0
PhD,77.14549234704009,18,No,64.17070569758344,4,Male,0,0,0.0
PhD,50.18350478928356,0,Yes,76.675330857385,5,Male,0,0,0.0
Bachelor's,86.67497132338093,12,No,71.77925234735302,3,Female,0,0,0.0
Bachelor's,70.16443925675462,3,No,73.8026731782192,3,Male,0,0,0.01
Master's,68.27862397152452,6,No,75.33483103762478,2,Female,0,0,0.0
PhD,78.19023877526838,0,Yes,60.20694053932739,4,Female,0,0,0.0
PhD,77.25931780633145,1,Yes,55.08016462590132,5,Male,0,0,0.0
Bachelor's,70.0977711246836,15,Yes,75.20002318799146,2,Male,0,0,0.0
Master's,83.17924615902871,13,Yes,71.11701838757617,4,Female,1,1,0.99
PhD,59.914175419746215,4,No,72.77385702718907,5,Female,0,0,0.0
PhD,80.68534739940438,13,No,68.5050442730834,1,Female,0,0,0.0
Master's,53.82064792496387,16,Yes,74.87885848788402,4,Female,0,0,0.0
Master's,77.659734865977,11,Yes,58.22974097642586,3,Male,0,0,0.0
PhD,65.08190055299565,19,Yes,75.26005369565688,4,Male,0,0,0.0
PhD,50.33370906446214,11,Yes,49.41791053269604,4,Male,0,0,0.0
Master's,73.8496422571656,2,No,67.61271375329655,4,Female,0,0,0.0
PhD,69.48360260273907,20,Yes,70.1415369850432,5,Male,0,0,0.03
Bachelor's,46.85911735776807,20,No,56.56517241875586,5,Male,0,0,0.02
Bachelor's,38.29501686160404,1,No,87.63259658775719,1,Female,0,0,0.0
Master's,67.71604249873758,20,No,74.01699879983781,1,Female,0,0,0.0
Master's,94.27338941052741,20,Yes,67.41485392411856,5,Male,0,0,0.02
Master's,74.81522512308867,14,Yes,93.81249058638915,5,Female,1,1,0.99
Bachelor's,59.975451449283334,10,Yes,77.20067844868913,2,Male,0,0,0.0
PhD,86.22804273531786,9,Yes,78.48715293165777,4,Male,1,1,0.97
Bachelor's,83.60835426811838,17,No,72.5841654385432,4,Male,1,1,1.0
PhD,89.07368616984078,20,Yes,69.42066948074633,3,Female,0,0,0.0
Bachelor's,80.2584664651406,1,No,76.88433211386445,5,Female,0,0,0.0
PhD,83.28853484666811,6,Yes,46.44009773275636,5,Male,0,0,0.0
Bachelor's,80.96662796518845,6,No,56.080608793348695,1,Male,0,0,0.0
Master's,62.837425788753585,6,No,59.756012200096684,1,Female,0,0,0.0
Bachelor's,45.440788908946075,13,No,50.867166288778535,4,Male,0,0,0.0
PhD,62.182969063104224,1,Yes,79.45570993912416,4,Female,0,0,0.0
Bachelor's,86.5740546550203,1,No,67.09197033610553,5,Female,0,0,0.0
